,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BCR,BAX,BBT,BDX
APH,0.9736428297761975,0.9693101318746244,0.9032706688537635,0.9801857445812796,0.937594184868626,0.9423624245813638,0.9295409775378533,-0.5509158427154878,0.9667405927153917,-0.22616742658935007,0.9448905516407203,0.898666038562636,0.9232933937409148,0.6466716211450217,0.9840491228024495,0.34208094341165673,0.9273840896100775,0.908442496626979,0.8242249037569838,0.9314159835117748,0.9507032000852489,0.8224966884196518,0.9052919019036947,0.944620205944937,0.9786748436356951,0.8218006465368923,0.9680837482025622,0.9682107347672495,0.9755904416691391,0.9372776249999245,0.8187105145854587,0.47168324034687065,0.9655090973007512,0.8497930239561496,-0.725717391376469,0.9611705171445798,0.9522610191151111,0.9313002588956557,0.9565481153660524,0.9683932701642609,0.8931832912885002,1.0,0.762341621889377,0.7034944941604319,0.9089724375057536,0.9587286451189625,0.9021201104470896,0.9817668814413255,0.9536471864855056,0.392523455786512,0.8821797791569324,0.9643292110692432,0.2422092464203539,0.888846152004009,-0.5990425211574467,0.9497184892931411,0.8632376115015922,0.9007957963173036,0.8538853163658843,0.9575729354271789,0.9717084488039388,0.9489242909537265,0.5979789091726836,0.3630865051877584,0.9840602468351778,-0.3946836380766372,0.4845237328444213,0.9685097454392166,0.9327561207802153,0.8014408239333972,0.9779524284001561
APC,0.6798262946011643,0.7557585253243367,-0.39783517793460454,0.6722679654280279,0.5977711996589865,0.49533782289610756,0.5724630014234212,-0.5171259656512519,0.6520340782750532,-0.20804682576981906,0.6420469347542704,0.8443720833380496,0.7855053388641823,0.4437907353424675,0.7681162596581987,0.20707958105711685,0.5328930677900477,0.8503110216800733,0.6740101378574516,0.7429620397307957,0.592396281643377,-0.6580528080769132,0.5661112675845927,0.7562465113699856,0.696225550106772,0.5324841123153004,0.5267618848671916,0.5337375262878999,0.6528823667394245,0.5698738137008637,0.501837898187934,0.02091340369156561,0.6828007888796477,0.7737582153751577,-0.7537657599690216,0.7550204889186055,0.2285443853457123,0.6234324511414692,0.6898260306558709,0.840337789902139,0.5079449635951659,0.762341621889377,1.0,0.36414358609284575,0.6175797879569304,0.8538459788957944,0.5787100706104328,0.7049163899813048,0.5720280313281689,0.7623208630138991,0.5782687589495765,0.7655531087876167,-0.08529990943046509,0.8281123794938567,-0.52814956949826,0.7320441275695676,0.4300607160031557,0.6764711354935481,0.7348581677387477,0.6311784980582485,0.6768495868784542,0.7755798421922382,0.10614307164249097,0.5541604097263921,0.7475602538675941,-0.3997115673159585,0.1829487952807938,0.6921379702924613,0.7702991289366619,0.5768882143361579,0.696428120084027
ADI,0.7048116569726252,0.6793399664773896,0.8414588491171532,0.9066697211925158,0.625204165452955,0.9050164678272193,0.7544987689558922,-0.038654726173575404,0.9126153383347165,0.2768897887363544,0.6644995130832053,0.588690602614217,0.5469500051534766,0.847446468560441,0.6382793848853747,0.5498617670488959,0.7897678954268611,0.5289329201704309,0.4084174270233439,0.7323101798513633,0.9249649893490604,0.8113812440393331,0.7917198432059416,0.8752254113869784,0.7129252260021951,0.5940570674959185,0.9179459508187924,0.9166341234013045,0.7086111396242203,0.7457134814634618,0.5595435635889363,0.5618182726118132,0.7006573693884146,0.7022575933314117,-0.2380431537686254,0.7556586447090333,0.938913639396815,0.9307010483252965,0.7164073872834988,0.639854693277951,0.8083391301583818,0.7034944941604319,0.36414358609284575,1.0,0.6731575841885186,0.5807456176543679,0.8600158473574704,0.737614929835046,0.7612941487385253,-0.12827988326363868,0.6872357058269388,0.6932015643549717,0.7342581298043478,0.4512155706079699,-0.2901107121293585,0.711121390950471,0.8102927234419826,0.7385087311117526,0.4860051771750567,0.8164147156813558,0.7139481804979042,0.5999798377684172,0.6368081850930156,0.06114880390747098,0.6624141636628654,-0.3422526130754421,0.621321932094483,0.6162767145329837,0.5833921393680872,0.5394118291919867,0.6394717803665645
ANDV,0.9138051244729902,0.910358811343989,0.7602741006581106,0.8982890467560992,0.881539418322555,0.9039672598909546,0.9267198990677961,-0.3961469915769449,0.9038476935691936,-0.1609621615562586,0.9619237377223222,0.8858443958794191,0.854867514637491,0.5923200996674863,0.9128609153456727,0.33609490629727534,0.9104720699695656,0.7558758645519574,0.8372387073323819,0.8508034101587877,0.8785010081666765,0.6849396283956628,0.8815183185463621,0.8883612901893376,0.9102469276953522,0.9076392054838137,0.8853051564064764,0.882050601259203,0.9126352703401412,0.860313914190416,0.8951512257848181,0.7083109118191258,0.9268543797471642,0.8359301354477042,-0.49344768980654646,0.8739465062721864,0.9096555172154608,0.8818979752886945,0.9164183898368514,0.8819524021360441,0.8906287412126195,0.9089724375057536,0.6175797879569304,0.6731575841885186,1.0,0.8463944503448536,0.9512027493811787,0.9109076681610228,0.9010731822504677,0.23346386788232976,0.9098851343451064,0.866071275400264,0.2637033142834904,0.8518777204265164,-0.3881531504876818,0.8647535183993048,0.8921535835848153,0.8357983446890915,0.8699955639825049,0.9034129561123355,0.8945274040805293,0.8998615012015172,0.7197035514275365,0.4571831216676846,0.9068444582486045,-0.11826332539681185,0.6049260544659972,0.9125651963854813,0.8283065447017807,0.855778876350926,0.9214623647179163
ANSS,0.9112570283142998,0.9416856950457352,0.6769691348565235,0.9475080882546507,0.8791229003815075,0.8507464101526696,0.8265816067031948,-0.6246886479051332,0.914808966078909,-0.30487294623450883,0.8791455294834912,0.8999886497649465,0.9157371143021965,0.5701221486133969,0.9460146339456575,0.28542459755071936,0.8306094165466831,0.946483549523948,0.8078703295835977,0.9096573877131593,0.8800582560133976,0.7494791361333341,0.8156704337281114,0.9222256378724469,0.9321966708745558,0.7231778930715462,0.9133799915533344,0.9158967398838349,0.9245237760782793,0.8800284355484497,0.7351082416954866,0.2670954422090175,0.9118158272551742,0.8245610240339538,-0.8286365536868076,0.9342227793844814,0.8949599946470045,0.8652550290373405,0.9067668694633985,0.9796035500557891,0.7878169151599062,0.9587286451189625,0.8538459788957944,0.5807456176543679,0.8463944503448536,1.0,0.8137636841032966,0.9215976087295745,0.8724325794162288,0.5423521895462554,0.8033671110145232,0.9531437500621515,0.05204047529810922,0.8830201622662897,-0.6831630845200422,0.9189236527166974,0.7572126848703348,0.8642020416984104,0.8334593508915452,0.8798000059171256,0.9354797934637947,0.9531001301975454,0.4208879436377039,0.3765746167319325,0.9549049000560921,-0.4657782699203789,0.30970942493938447,0.9282001893410794,0.9214446756059398,0.7354743777954474,0.9292732236771654
ANTM,0.9233516227181142,0.8875534856431005,0.9085717493917636,0.882797135010555,0.8628299465998192,0.9089124513905711,0.9396263894129344,-0.2551394532605002,0.9207225038815156,0.32574265668867847,0.9760771088025698,0.8602982554085544,0.8446456271492686,0.8722591019020243,0.9219136192972062,0.850757832863023,0.9175181425608979,0.7221692176134323,0.8418809119532916,0.8398189317950701,0.8709763413814103,0.6759250205670159,0.9040925174331856,0.8786359429563337,0.899957384065375,0.9062539671572708,0.8648524907601098,0.8605882912214615,0.9028426865945998,0.8403716478055863,0.8872303602420399,0.7315361154665717,0.9111899523805087,0.829275992533614,-0.4334678504526834,0.8758038137130854,0.9002441348363499,0.8985141866491463,0.9232451787936704,0.8533014766094668,0.9096764742381939,0.9021201104470896,0.5787100706104328,0.8600158473574704,0.9512027493811787,0.8137636841032966,1.0,0.9074349748532998,0.8926878956475899,0.12126897884888808,0.8994735027359876,0.8571881729927907,0.6426118375947849,0.8646077976047664,-0.34161898994819123,0.8457855946190463,0.8742683943678572,0.8201573886264807,0.8813984339672415,0.9103218000419859,0.8835558925042444,0.891976806542664,0.7277724129731892,0.40895014858695217,0.9083482196120207,-0.1803991675643738,0.7573621111204434,0.9199132885519484,0.7830980091595273,0.8571362468651885,0.922064278259465
AON,0.9638576624727445,0.963790989929097,0.9274329284872336,0.9734054203670267,0.9384951140611252,0.956091070306659,0.9401345488714846,-0.5085140551443892,0.9641698299654881,-0.16342692787113894,0.9433479968341388,0.8760584772483905,0.8922980835224532,0.6661344167417966,0.9657807409873764,0.33826864056853156,0.9439450164346908,0.8618612636071227,0.7812309777287055,0.9274513823863425,0.9540452094209251,0.8887438233073641,0.9284014591779115,0.9375525651331549,0.9750396276910487,0.8211134056777868,0.9689690406654882,0.9685281059217745,0.9718970959890478,0.9395264728564502,0.8178113277282227,0.505725447106952,0.970953348612097,0.8281939830779601,-0.6643143343365383,0.9480000562801029,0.9563556134592677,0.9253517904138185,0.9570062292132091,0.9431054243319724,0.9199999964404161,0.9817668814413255,0.7049163899813048,0.737614929835046,0.9109076681610228,0.9215976087295745,0.9074349748532998,1.0,0.9629942966918659,0.3003939893516664,0.8751038692513975,0.942607384271053,0.3065114520813584,0.8582397850821029,-0.5599861848422967,0.9467409258118488,0.8776566393369258,0.9125612109539971,0.8186436877186437,0.9749977885321252,0.96431830050555,0.9150665298301772,0.6345533522768234,0.3315500894404082,0.9626209079355375,-0.3956222684627462,0.5540751469950768,0.9570084660619376,0.9366811927421456,0.7900035270156778,0.9688981184375778
AOS,0.9684701280054164,0.91972883751109,0.8106729630289335,0.9684951226285288,0.9468180965135925,0.9844242278139663,0.9412968024170939,-0.4661385385878833,0.9494779409024321,-0.21618476999589645,0.9405378845584729,0.7978694769676699,0.8535375007623518,0.6368217998806539,0.9290380706133854,0.3161746645837698,0.9693787687637485,0.8125793031348691,0.7515981511970579,0.8819852106581861,0.9737763942481773,0.9019955277492239,0.9228038720013678,0.8887976589338007,0.961844543182393,0.8307449719907635,0.9603250224929377,0.9582429473037559,0.9772892767267191,0.9791125593582115,0.8412746418331615,0.5205722312041706,0.9466256690212369,0.7767270514071398,-0.6014867410196552,0.9064842551151362,0.9737488737233796,0.8691655531811358,0.9397565223720443,0.8918448624083882,0.942295557072268,0.9536471864855056,0.5720280313281689,0.7612941487385253,0.9010731822504677,0.8724325794162288,0.8926878956475899,0.9629942966918659,1.0,0.15975997455927496,0.8887521588617671,0.9120649116482649,0.3384482818973897,0.7777468798497451,-0.563455990262762,0.933982167922303,0.8689773941604243,0.8626070889818822,0.7762164474001588,0.9685718963480783,0.9670876076659014,0.8846516380817259,0.7362055821140064,0.21415963522791515,0.9491285826788468,-0.3462931035348783,0.5176445983146489,0.9420319558459277,0.8641712782268173,0.8040964897810042,0.9515345037249753
APA,0.29002247053872376,0.3292344352180655,-0.5695827981984498,0.21906468333081625,0.3297136369958978,0.046191515804857204,0.22463758706247045,-0.41923076541022053,0.13740612415435607,-0.2863676581335761,0.3005555451320461,0.4584897235943456,0.5615205218210146,0.08982480811778183,0.4450796948820687,0.014695950112860926,0.07211383002210274,0.6197643296741161,0.5687039970951943,0.2567359406318744,0.15320415339398827,-0.6634393626082061,0.06133639540225377,0.2213542436315508,0.32746729616283693,0.17784329991350653,-0.1788180442709976,-0.16994073930778317,0.2757044786375771,0.2100873170930699,0.21891383772319412,-0.6395365919151748,0.3000763835591677,0.32206349245389754,-0.6477088948576691,0.375205464018857,-0.6336405488124186,-0.3099691386369538,0.23624655448228835,0.4535811179865956,0.0027349490620215905,0.392523455786512,0.7623208630138991,-0.12827988326363868,0.23346386788232976,0.5423521895462554,0.12126897884888808,0.3003939893516664,0.15975997455927496,1.0,0.2140130001576944,0.3643275982646215,-0.36835757530271274,0.5966298105266747,-0.30502062572792604,0.2692138618696519,-0.09794718460907371,0.30271581877206394,0.5541168902473509,0.1615123999151596,0.26991653642256935,0.4712741383898404,-0.19820718678274996,0.6362371297938201,0.3808537555685045,-0.17215622309713322,-0.09464025894070657,0.4094927247551238,0.462401203958086,0.2243609887872607,0.39398233082477224
AIV,0.8978611616705868,0.8536195130050713,0.8489110401769348,0.8783608085802362,0.8531244466458144,0.8926204430267396,0.9008207719141619,-0.3201115697536301,0.8592059633247131,-0.12234386800558142,0.9128160697457278,0.835361696523112,0.8470712672174534,0.6130917600565248,0.8846248141431815,0.31208760407321795,0.876584820400441,0.7893053061464484,0.8639377186472205,0.7986780785047757,0.8690221164543563,0.9144465263872327,0.8253263278362771,0.8213844872542502,0.9162729711701246,0.9079304306994399,0.8506328858888687,0.84884027717525,0.8973692992527583,0.8498135699879334,0.9122093537443564,0.7265431071049435,0.9243851633487267,0.8249755403748332,-0.4145849597290877,0.8532943306327538,0.9400446654703472,0.8402919937213358,0.8696332179597871,0.8311204314106914,0.8613186886481432,0.8821797791569324,0.5782687589495765,0.6872357058269388,0.9098851343451064,0.8033671110145232,0.8994735027359876,0.8751038692513975,0.8887521588617671,0.2140130001576944,1.0,0.8347111872790725,0.32747160422409044,0.7969879277806704,-0.31250040496302006,0.863670150613858,0.9075129128813141,0.8478150422553361,0.843612710692118,0.8878660463436139,0.8686809266542896,0.9079598736150037,0.7821536365462727,0.4703236426236981,0.8795729585124732,-0.07820748978621923,0.5906674829648537,0.8773167697719484,0.8015002472232488,0.8662420302079088,0.8872564996329717
AAPL,0.9335921963141094,0.9604527056427624,0.8910543114868501,0.9559957440241797,0.8755984366788628,0.8863800286957274,0.8509253896527775,-0.5762981457143324,0.9572547648175684,-0.2359996918469465,0.8894454843620565,0.8694710754794186,0.8493516254046275,0.6311119260396247,0.9442725300215912,0.340269109815711,0.9045944126400524,0.8863086015450063,0.7529881029000647,0.9616802573114684,0.9080913827556761,0.5812575572658341,0.9034023909877429,0.9423441555856087,0.9441312865039455,0.7361421160475308,0.9004544758657927,0.9002417492014415,0.9540613266487069,0.906290277942532,0.7361283628717439,0.37225773642188154,0.9287395723474701,0.8288040167118355,-0.7555500340083936,0.947896918482516,0.8885897262515963,0.8815716934142934,0.9541263571900408,0.9618278280140036,0.8662761884599407,0.9643292110692432,0.7655531087876167,0.6932015643549717,0.866071275400264,0.9531437500621515,0.8571881729927907,0.942607384271053,0.9120649116482649,0.3643275982646215,0.8347111872790725,1.0,0.18000422901281496,0.8318825234955941,-0.6628592683641517,0.936681357691149,0.7443662833145959,0.8770315635776083,0.7865450752387093,0.9364231541538924,0.9690884679798757,0.9441078481924416,0.48250935557896796,0.2723551680015427,0.970093986538012,-0.5071801750694502,0.37719346098029943,0.9194135893196766,0.8856941625542508,0.7400960846873821,0.9213541673897939
AMAT,0.2540883625215164,0.18567776769226318,0.7165117334915925,0.573032867752859,0.2313248886856697,0.6832390014674358,0.4125850975893877,0.39873237236410186,0.583932629159512,0.5249150369021726,0.24882461723099522,0.14039623889436245,0.1272638339734701,0.7279184692085605,0.19621190298583463,0.5926739397799227,0.36561875664939575,0.06112652083546249,0.0683283584947774,0.23453883585457375,0.6470586154563366,0.5061879437181357,0.36089514386463906,0.5263409278887475,0.27056814620180325,0.27951190662927217,0.7368905305787107,0.7357701593851284,0.24421097786800414,0.30903514156585127,0.2407777256644402,0.6834351387637603,0.27026825671468196,0.2991294178039548,0.23901604039474186,0.32293863084086927,0.8479612469220793,0.7665980681546636,0.22575084718178404,0.11882182287756919,0.4207263761384729,0.2422092464203539,-0.08529990943046509,0.7342581298043478,0.2637033142834904,0.05204047529810922,0.6426118375947849,0.3065114520813584,0.3384482818973897,-0.36835757530271274,0.32747160422409044,0.18000422901281496,1.0,0.06263589867287583,0.2278189638007385,0.2093324661526778,0.8113758940277817,0.35467298689395793,0.1333056489003725,0.3842649413512113,0.20736005429015386,0.09986707765706516,0.5451790425767448,-0.00623759775844945,0.1656057185227119,0.004929095413907247,0.6355343669631288,0.17308826915948763,0.1695768518527182,0.1844597340636708,0.20834722172106102
ADM,0.8559443799711757,0.8637141997382568,0.768558266423407,0.8195030455629039,0.8176700600879849,0.7801009377667856,0.8193795816890018,-0.4847959378796093,0.8326551027747823,-0.2607801608502804,0.8809094962875673,0.9082626555558401,0.9049524349154559,0.48962602103440334,0.9185536369625473,0.2760423276816948,0.7451049630003684,0.8482484617986205,0.8849316629619506,0.7887330285388207,0.7817536913669292,-0.038052563723897606,0.732358174396319,0.8477050085281952,0.8567825531226023,0.8032549924440389,0.821597055208003,0.8218530447695714,0.8277733644208337,0.7387749668745881,0.7922134964266527,0.6354587733174435,0.8506542607487753,0.8118320366269418,-0.6674499029909379,0.8406356286042675,0.7930475984292382,0.8984201094064113,0.8331300042174532,0.8845624142712962,0.7169559186351127,0.888846152004009,0.8281123794938567,0.4512155706079699,0.8518777204265164,0.8830201622662897,0.8646077976047664,0.8582397850821029,0.7777468798497451,0.5966298105266747,0.7969879277806704,0.8318825234955941,0.06263589867287583,1.0,-0.43283102158604464,0.8068660813415846,0.840545308943704,0.7675834484187711,0.9052022642077147,0.7816189480989175,0.8107822850003634,0.8908027481238833,0.4796247107194445,0.6316842034743856,0.8772972278311885,-0.15734575062053435,0.4487937716136788,0.8961617344116344,0.8446906937412524,0.7885864498759064,0.897471128128401
ARNC,-0.5358555561652886,-0.5920118205488655,0.3105707198018159,-0.6018819817153983,-0.5414209984022289,-0.4762769705135215,-0.3999185592211906,0.6207408554847561,-0.5650923840894235,0.3870298953135183,-0.4513404872798127,-0.42136203177857007,-0.44650530075845063,-0.23671857565093793,-0.527610656385428,-0.09856995530449095,-0.5242934948219331,-0.6283706273921805,-0.2944227969257336,-0.6271491456086838,-0.5181742705332317,-0.5112587343973148,-0.5075059017793558,-0.5428313540998423,-0.566726562805346,-0.19264865913527016,-0.4718233783177103,-0.4737185507738046,-0.6067508558957779,-0.6160747528149504,-0.23517888574224827,0.23727522426938966,-0.49928095057785793,-0.3669834259504114,0.8579803999792182,-0.5984634751151913,-0.23936048532177512,-0.26771876010131535,-0.5780019494717336,-0.6357312584584305,-0.4722774214083543,-0.5990425211574467,-0.52814956949826,-0.2901107121293585,-0.3881531504876818,-0.6831630845200422,-0.34161898994819123,-0.5599861848422967,-0.563455990262762,-0.30502062572792604,-0.31250040496302006,-0.6628592683641517,0.2278189638007385,-0.43283102158604464,1.0,-0.5917720365541635,-0.15506818898216396,-0.4774864992099,-0.3324519202747618,-0.5382034742613032,-0.6594798953049993,-0.5825819874664553,0.028041705238672856,0.20889556103304188,-0.6211976802960122,0.765555049414228,0.21182831715987535,-0.566330644668228,-0.5630342462602896,-0.2671694294303507,-0.5509025273366468
AJG,0.956522748921439,0.95390607578481,0.804342901549251,0.9548162612305595,0.8603977888505964,0.8992635363034179,0.861361387477719,-0.5430306560244526,0.9418443659943281,-0.26699049006831777,0.8922771057702394,0.89541470988585,0.8672589381732222,0.5847520501117609,0.923623382059042,0.22646555061982265,0.9078511288197424,0.8678761057276776,0.7297627215183674,0.9393456875531064,0.946068645672541,0.536187701224344,0.9009613749826625,0.9545944058492815,0.9453326787198387,0.8195657006423186,0.9171142127295279,0.9184204722144939,0.9404627350276128,0.9023829521262146,0.8049756300580889,0.47298540512611104,0.9388569804686756,0.8785464103055646,-0.6468132523019271,0.9014046141992457,0.9178142960497158,0.9315018897626959,0.9426858842234099,0.9527941818797276,0.9016439281847534,0.9497184892931411,0.7320441275695676,0.711121390950471,0.8647535183993048,0.9189236527166974,0.8457855946190463,0.9467409258118488,0.933982167922303,0.2692138618696519,0.863670150613858,0.936681357691149,0.2093324661526778,0.8068660813415846,-0.5917720365541635,1.0,0.7920638448439601,0.8639976704166745,0.7791445386679078,0.9488210343389779,0.9538306080121588,0.9021413162463214,0.5935538808232494,0.2560523897997559,0.9543303467519871,-0.3899764038961242,0.4169352871507787,0.9010407340868317,0.8848520740168219,0.833557670518934,0.9103425022042231
AIZ,0.8632222633256842,0.8111756152969759,0.8160741794558832,0.8410568252947648,0.8887021456543185,0.8962315519799836,0.9399809329962173,-0.2965136058803586,0.829400816272114,0.23836978133426195,0.9250303436766043,0.7844305432481995,0.899201177490364,0.8632780606904098,0.8905385934564706,0.7976626620952378,0.8524344634858302,0.6990804987179747,0.8917848780643576,0.7311739393593203,0.8532865566427807,0.8205387452810246,0.8066557434627303,0.7827638700108737,0.8772564870322108,0.8742769280400498,0.8963738632970473,0.894632763734199,0.8570542007162951,0.8302009338626659,0.9009883491682741,0.6611013332908795,0.8998429806732575,0.7454476460808092,-0.24860867615297183,0.8369401199677375,0.9048650371249518,0.8240493916779079,0.8103988653151654,0.7852081338445577,0.8329526908508907,0.8632376115015922,0.4300607160031557,0.8102927234419826,0.8921535835848153,0.7572126848703348,0.8742683943678572,0.8776566393369258,0.8689773941604243,-0.09794718460907371,0.9075129128813141,0.7443662833145959,0.8113758940277817,0.840545308943704,-0.15506818898216396,0.7920638448439601,1.0,0.8514296007008284,0.8855213341131457,0.8606134549669298,0.8120007424161658,0.8277856206392697,0.8207169145591725,0.35245513145888696,0.8265067575254175,-0.0741082126533933,0.8450412933529404,0.8952132407383038,0.8153367730084584,0.8039601299303099,0.9038088150700946
T,0.8466092498560115,0.8855095820950393,0.623242038394995,0.9368795809442647,0.8451368308819384,0.8837532674417978,0.8594847319375196,-0.4298478700855251,0.8777990472111514,0.057409676640284686,0.830318034250435,0.8065995739472228,0.8209594631767368,0.7329580978569552,0.8693679240790786,0.41565792726286005,0.8296687965533638,0.8604753261356819,0.7196139540152564,0.8502961047090275,0.9007885018083267,0.7816007132575066,0.8055994743287647,0.8657305893547678,0.9264346253605691,0.720304561043537,0.9251796733257585,0.9272522180243943,0.8953833028166245,0.872106041056311,0.7355424969523887,0.4200160952475505,0.9288990606972105,0.7873853728459062,-0.5657008778638947,0.9420091976605807,0.9574942952531753,0.8372276647509962,0.8353355053990064,0.8678607830594406,0.8045029443089364,0.9007957963173036,0.6764711354935481,0.7385087311117526,0.8357983446890915,0.8642020416984104,0.8201573886264807,0.9125612109539971,0.8626070889818822,0.30271581877206394,0.8478150422553361,0.8770315635776083,0.35467298689395793,0.7675834484187711,-0.4774864992099,0.8639976704166745,0.8514296007008284,1.0,0.7352946058009262,0.9113841416508155,0.8736546954340079,0.8726982658947325,0.5533080971475018,0.3344735670009124,0.8617334591916974,-0.42224275546144885,0.5908744028655226,0.853562794248418,0.9145953756251706,0.6779554051310063,0.8707308677728846
ADSK,0.8476556399519223,0.8023440684237364,0.8019835418772462,0.8019355731744958,0.8232176025904248,0.7897166080172594,0.8519570643383155,-0.33971259919911184,0.79912599654869,-0.2314554527029356,0.8985011208424724,0.8647512413628874,0.9047970598153074,0.5189408630692065,0.8869166184518408,0.27280285617806316,0.738619532022474,0.8257898402742577,0.94088369343565,0.7220833119149782,0.7822179945663641,0.5866382221897133,0.6865343002995082,0.7814142090425369,0.846047162917061,0.8598945194118194,0.8055875631669324,0.805186036207863,0.8160139611333205,0.7514090336521685,0.8771626784300495,0.713612761277022,0.8439414794885093,0.8029285554703143,-0.5507543458421479,0.8115019438781368,0.879751968547754,0.8382088773604413,0.7808919886075548,0.8337277956370188,0.7161513425727043,0.8538853163658843,0.7348581677387477,0.4860051771750567,0.8699955639825049,0.8334593508915452,0.8813984339672415,0.8186436877186437,0.7762164474001588,0.5541168902473509,0.843612710692118,0.7865450752387093,0.1333056489003725,0.9052022642077147,-0.3324519202747618,0.7791445386679078,0.8855213341131457,0.7352946058009262,1.0,0.7621024201106036,0.7841232411762885,0.8885187469663277,0.588879061613206,0.6774576088935828,0.857970087136249,-0.008810013753931851,0.46157621890818135,0.8862337600196425,0.7883912979821978,0.8424895719128825,0.881190429747654
ADP,0.9568188009299258,0.9477802857217285,0.9046524185387959,0.9769857361112815,0.9045932233850213,0.961196138098076,0.9315513246279595,-0.44437028221412533,0.9727126917514035,-0.09265681136674325,0.9203851639658346,0.839300386967077,0.8333889715727972,0.7065193067173542,0.9303607116450529,0.3664073494535288,0.9704161125775754,0.8119188090865964,0.7143794161519048,0.9346615065799467,0.9614356189802914,0.8499966356950689,0.9529589546538109,0.9399273474677872,0.9636770954803177,0.8189615328228071,0.9606586050369734,0.959950389941132,0.9686075988669315,0.9434919979873336,0.808056185195213,0.5316026627019925,0.9623812348837353,0.8344552552397179,-0.5835121872298081,0.9374935694033006,0.969146734912105,0.9295842727570746,0.9586895421255603,0.9143930957381299,0.9516656160832327,0.9575729354271789,0.6311784980582485,0.8164147156813558,0.9034129561123355,0.8798000059171256,0.9103218000419859,0.9749977885321252,0.9685718963480783,0.1615123999151596,0.8878660463436139,0.9364231541538924,0.3842649413512113,0.7816189480989175,-0.5382034742613032,0.9488210343389779,0.8606134549669298,0.9113841416508155,0.7621024201106036,1.0,0.9647005070846885,0.8915166308693303,0.676614894658323,0.23254864872176617,0.9426560276208954,-0.4092705315597113,0.5758972431090632,0.917785657313521,0.8859061593882308,0.7823258236880659,0.9319918106789463
AZO,0.9673865602551898,0.955643712874183,0.8576074596782618,0.9868921427026353,0.9315248237674566,0.9561342902311369,0.8980944315934172,-0.5701660858201307,0.9804974471814255,-0.28025857815185645,0.9293344293816022,0.8417006354051473,0.8572310477092291,0.6121821321395277,0.9510434650195192,0.3005113125206322,0.9564640155014645,0.8694117450383084,0.7553465779847158,0.9425191104524798,0.9535552002993615,0.929691479362878,0.9307635987232176,0.9326065169275001,0.971893139358235,0.7818918639206308,0.9529809409877323,0.9518202987593871,0.9878348053752494,0.9620791817147959,0.80219158757687,0.43527627148947107,0.9557652731306773,0.80482669537855,-0.717372395736522,0.9342714264147947,0.9703722965462724,0.8788927948490044,0.9663420874171451,0.9514291031208006,0.9103247677402801,0.9717084488039388,0.6768495868784542,0.7139481804979042,0.8945274040805293,0.9354797934637947,0.8835558925042444,0.96431830050555,0.9670876076659014,0.26991653642256935,0.8686809266542896,0.9690884679798757,0.20736005429015386,0.8107822850003634,-0.6594798953049993,0.9538306080121588,0.8120007424161658,0.8736546954340079,0.7841232411762885,0.9647005070846885,1.0,0.9391963910305577,0.6021209829380454,0.22228139400648209,0.981094524508614,-0.4586501185077196,0.40395770040614387,0.9522471148886092,0.8892950308835305,0.7703307314064837,0.9539293293927106
AVB,0.9242289954977716,0.923575949329131,0.8334794251374241,0.9475184726325884,0.8911611263116127,0.8888679598632097,0.867422151726868,-0.5122841693611613,0.9264555747996387,-0.26011618776439194,0.9206183899648628,0.891178017265569,0.9030161778350111,0.5816999777269881,0.9486490532383571,0.3028888326608878,0.8613180207520826,0.9237792594355257,0.88685621608661,0.8843644917998056,0.8845515456837368,0.871250869358342,0.824864590423889,0.8956724711422958,0.9561519468924022,0.8038136674916048,0.912011621732353,0.9119288436980272,0.9441636892851046,0.8830087662606578,0.8304582339987366,0.5298781184831627,0.9413817519401435,0.8344844273178768,-0.7158917848781204,0.9349196166858467,0.9262410219206785,0.8683416458376425,0.9121160413312851,0.9448600472224746,0.8162228387951895,0.9489242909537265,0.7755798421922382,0.5999798377684172,0.8998615012015172,0.9531001301975454,0.891976806542664,0.9150665298301772,0.8846516380817259,0.4712741383898404,0.9079598736150037,0.9441078481924416,0.09986707765706516,0.8908027481238833,-0.5825819874664553,0.9021413162463214,0.8277856206392697,0.8726982658947325,0.8885187469663277,0.8915166308693303,0.9391963910305577,1.0,0.5387921866964978,0.4551641482293507,0.9598816024173183,-0.3285241654536275,0.3794014559743345,0.9467921813350596,0.8861083185590503,0.7980704700708728,0.9421252827191167
